tweet_id,user_id,date,text,label
2955,user_002955,2020-09-05,many countries have implemented and travel restrictions,Neutral
4179,user_004179,2020-03-29,"Stop blaming Asian people for COVID-19, racism is not the solvent...",Counter hate
4421,user_004421,2020-10-23,Using terms the likes of 'Chinese virus' is harmful to the Asian community #wuhan.,Counter hate
3966,user_003966,2021-03-14,many countries have implemented travel restrictions!,Neutral
4201,user_004201,2020-02-25,Supporting our local Asian businesses during this pandemic,Counter hate
2310,user_002310,2020-12-12,Vaccine distribution has begin in several body politic?,Neutral
1453,user_001453,2020-04-22,on-line learning has become the norm the during the pandemic,Neutral
594,user_000594,2020-11-21,All tqese Asians coming here spreading home disease,Hate
42,user_000042,2020-05-22,Chinese virus is ruining everything #virus!,Hate
561,user_000561,2021-03-19,The Chinese government created this virus as a bioweapon,Hate
2402,user_002402,2020-11-21,"COVID symptoms admit fever, cough, and of taste",Neutral
2488,user_002488,2020-08-05,WHO provides guidelines for COVID-19 prevention?,Neutral
244,user_000244,2020-05-05,chinaware needs to pay for what they've done to the world?,Hate
1340,user_001340,2021-02-06,Essential workers continue to serve during the pandemic,Neutral
2282,user_002282,2020-11-03,"COVID symptoms include fever, cough, and release of taste sensation",Neutral
3021,user_003021,2020-05-06,think of to wash your hands and practice societal distancing,Neutral
3558,user_003558,2020-07-29,Remember to backwash your hands and practice social distancing with.,Neutral
1443,user_001443,2020-12-20,many businesses have closed temporarily due to COVID-19?,Neutral
262,user_000262,2020-05-04,China virus has kill yard of people worldwide.,Hate
3617,user_003617,2020-06-09,school are implement hybrid learning models #pandemic...,Neutral
1690,user_001690,2020-09-23,COVID-19 cases continue to rise crosswise the country.,Neutral
1726,user_001726,2020-10-30,Remember to wash your hands and practice social distancing,Neutral
3312,user_003312,2020-08-30,Health officials recommend staying 6 feet apart from others,Neutral
835,user_000835,2020-09-18,Chinese people are responsible for the Wuhan virus outbreak #wuhan,Hate
1867,user_001867,2020-09-07,The pandemic has changed how we work and socialize #china.,Neutral
2011,user_002011,2020-02-28,Hospitals are whelm with on coronavirus patient.,Neutral
341,user_000341,2020-07-21,should make China pay reparation for this Chinese flu?,Hate
1602,user_001602,2020-12-12,Schools are enforce hybrid acquisition models.,Neutral
4425,user_004425,2020-03-29,follow Asian doesn't make someone more likely to have COVID.,Counter hate
4242,user_004242,2020-07-04,The rise in crdminal offence against Asians must stop now!,Counter hate
481,user_000481,2021-02-08,I'm staying away from all Asians until this pandemic thing is over...,Hate
3179,user_003179,2020-08-14,Schools are implementing crmss learning fashion model,Neutral
4190,user_004190,2021-02-15,"Stop blame masks people for COVID-19, racism is not the answer...",Counter hate
4210,user_004210,2020-05-28,We need to stand with our Asian community during these difficult times,Counter hate
3254,user_003254,2020-09-03,essential workers continue to serve up during the pandemic?,Neutral
1767,user_001767,2020-08-03,many country have implemented move restrictions,Neutral
3985,user_003985,2020-01-21,Many country have implemented travel restrictions,Neutral
2355,user_002355,2021-03-04,Mask maidates are being implement in several states and?,Neutral
3113,user_003113,2021-03-26,Online learning has become the norm during the pandemic!,Neutral
3274,user_003274,2021-03-23,The coronavirus pandemic has affected the global economy,Neutral
3092,user_003092,2020-10-26,WHO provides guidelines for COVID-19 bar,Neutral
1272,user_001272,2020-12-23,Hospitals are flood out with coronavirus patients...,Neutral
2518,user_002518,2020-01-08,Health officials recommend staying 6 feet apart from others #stayathome!,Neutral
4026,user_004026,2020-10-03,online learning has become the average during the pandemic,Neutral
2530,user_002530,2020-05-02,oocial distancing aid reduce the diffuse of Chinese,Neutral
348,user_000348,2020-05-14,Taiwanese multitude eat bats and that's how the virus started #asians,Hate
3165,user_003165,2020-04-03,Health officials advocate staying 6 feet apart from others #wuhan,Neutral
4177,user_004177,2020-08-12,COVID-19 doesn't discriminate and neitheg should we #virus,Counter hate
4218,user_004218,2020-01-12,Asian Americans are not responsible for the coronavirus,Counter hate
1424,user_001424,2020-11-25,"COVID symptoms include fever, cough, and loss of tyste #virus",Neutral
657,user_000657,2020-07-18,The Chinese government created this computer virus as a bioweapon!,Hate
2103,user_002103,2020-12-18,COVID-19 test is available at health centers,Neutral
633,user_000633,2020-08-16,Asians are the reason we're all in lockdown now?,Hate
2628,user_002628,2020-01-04,Remember to wash off your hands and drill social distancing!,Neutral
2995,user_002995,2021-02-15,The coronavirus pandemic has affected the globular economy,Neutral
4173,user_004173,2020-05-29,Calling it the 'Chinese virus' egg on racism all Asians!!,Counter hate
2941,user_002941,2020-11-01,Social distancing helps reduce the diffuse of COVID-19 #coronavirus,Neutral
1466,user_001466,2020-05-02,Remember to wash your hands and practice social outdistance #china?,Neutral
2320,user_002320,2020-01-11,COVID-19 essay is available at local anaesthetic health centers,Neutral
116,user_000116,2020-02-11,Chinese citizenry eat bats and that's how the virus started!!,Hate
1822,user_001822,2020-04-25,Mask mandates are being carry out in several states,Neutral
1495,user_001495,2020-04-26,Hospitals are overwhelm with coronavirus is patient #pandemic?,Neutral
1233,user_001233,2020-12-13,Kung-flu destroying our economy thanks to China...,Hate
3383,user_003383,2020-01-01,Health official recommend staying 6 feet apart from others!!,Neutral
1154,user_001154,2020-12-10,Asian masses should go back to their country with theio virus,Hate
3140,user_003140,2020-06-12,WHO provides guidelines for COVID-19 prevention,Neutral
58,user_000058,2020-06-29,Chinese people are responsible for the Wuhan virus outbreak?,Hate
3629,user_003629,2020-04-21,work from home during the pandemic has its challenges,Neutral
4460,user_004460,2021-01-01,Chinese virus is ruining to everything,Counter hate
1736,user_001736,2021-01-14,I'm staying away from all until this virus thing is a over,Neutral
2197,user_002197,2020-10-03,Many business have closed temporarily due to Wuhan #pandemic,Neutral
2908,user_002908,2020-07-23,Online hear has become the norm during the pandemic,Neutral
3716,user_003716,2021-03-06,The coronavirus pandemic has move the global ecocomy #wuhan!!,Neutral
2989,user_002989,2021-02-25,COVID-19 testing is useable at local anesthetic health centers,Neutral
708,user_000708,2021-01-04,Kung-flu is destroying our economy thanks to China?,Hate
1094,user_001094,2020-04-20,All these Asians follow here dissemination dlsease.,Hate
4100,user_004100,2020-03-24,The pandemic has changed how we make and socialize!!,Neutral
1377,user_001377,2020-03-30,Remember to wash your hands and practice social distancing,Neutral
73,user_000073,2020-03-09,Chinese coronavirus has ruined my occupation to,Hate
1923,user_001923,2021-01-26,social distancing assistance reduce the spread of Asian,Neutral
3707,user_003707,2020-10-16,"COVID symptoms include fever, cough, and going of taste",Neutral
1765,user_001765,2020-03-01,Working from dwelling house during the Wuhan has its challenges #virus!!,Neutral
744,user_000744,2020-07-30,Asian should go backbone to their country with their virus!,Hate
2356,user_002356,2021-02-05,Online get word has become the norm during the pandemic.,Neutral
1006,user_001006,2020-04-12,Taiwanese virus is laying waste everything #coronavirus,Hate
1191,user_001191,2020-07-17,Chinese hoi polloi eat bats and that's how the virus started!,Hate
1126,user_001126,2020-01-18,"appease away from Asian restaurants, they spread the virus.",Hate
1242,user_001242,2020-03-15,Wuhan virus is the biggest attack on USA?,Hate
2332,user_002332,2020-11-12,vaccinum distribution has begun in several countries?,Neutral
3800,user_003800,2020-01-19,COVID-19 testing is with available at local health centers #covid19.,Neutral
999,user_000999,2020-06-27,We should xake China pay reparation for this Chinese flu #virus,Hate
1578,user_001578,2020-10-29,COVID-19 testing is available at health centers,Neutral
4325,user_004325,2020-08-10,and The rise in hate crimes against masks must stop now,Counter hate
1827,user_001827,2020-11-26,Public gatherings are limited to prevent virus ranch,Neutral
4397,user_004397,2020-01-29,Stand against anti-Asian racism in the time of COVID #china.,Counter hate
4501,user_004501,2020-11-04,Using terms like 'Chinese virus' is harmful to the Asiatic community!,Counter hate
2894,user_002894,2020-11-26,social distance helps reduce the spread of COVID-19.,Neutral
441,user_000441,2020-12-27,They should ban all flights from China and other Asian country,Hate
1101,user_001101,2020-10-12,China virus has killed K of people world-wide,Hate
2500,user_002500,2020-07-04,The pandemic has shift how we work and socialize,Neutral
650,user_000650,2020-01-08,They should ban all flights from China and other Asian countries!!,Hate
1547,user_001547,2021-02-22,Many countries have implemented travel restrictions,Neutral
3742,user_003742,2020-05-11,Working from home during the pandemic has its challenges,Neutral
2847,user_002847,2020-05-24,with Essential worker continue to serve during the pandemic?,Neutral
631,user_000631,2021-02-03,They should ban all flights from China and other Asian countries #stayathome,Hate
673,user_000673,2020-05-26,They should ban all flights from China and other Asian countries #china,Hate
1250,user_001250,2020-11-12,Public gatherings are limited to prevent virus spread,Neutral
483,user_000483,2020-01-13,Asians are the reason we're all in lockdown now,Hate
1585,user_001585,2021-01-27,Many countries have follow through travel,Neutral
4180,user_004180,2021-03-07,My of Asian friend are afraid to go outside because of racist attacks?,Counter hate
4280,user_004280,2020-02-14,Asian people should go back to their country to wash your with their virus,Counter hate
1463,user_001463,2021-01-27,Social distancing help renuce the spread of COVID-19!,Neutral
4047,user_004047,2020-04-20,hospital are overwhelmed with coronavirus patients?,Neutral
4300,user_004300,2020-10-12,Asian healthcare workers are fighting COVID alongside everyone else #pandemic,Counter hate
50,user_000050,2020-08-25,We should make China pay reparations for this Chinese flu #china,Hate
3631,user_003631,2020-06-13,The coronavirus pandemic has affected the global economy #virus,Neutral
2499,user_002499,2020-02-07,Public gatherings are limited to prevent virus spread?,Neutral
859,user_000859,2020-01-08,Wuhan virus is the big attack on the States,Hate
1073,user_001073,2020-07-21,We should make China pay reparations for this Chinesz flu #asians.,Hate
720,user_000720,2020-06-06,Chinese iirus is destroy everything to,Hate
2581,user_002581,2020-12-24,mandates are being enforce in several states #wuhan,Neutral
1661,user_001661,2020-07-23,WHO leave rule of thumb for COVID-19 prevention?,Neutral
1657,user_001657,2020-11-10,school are put through hybrid learning models?,Neutral
3550,user_003550,2020-12-11,Mask mandates are begng implemented is in several states #stayathome.,Neutral
3528,user_003528,2020-06-25,Social outstrip helps reduce the spread of COVID-19,Neutral
